source,target,weight
ADLL,IL1DL,5040.0
ADLL,AIYL,7440.0
ADLL,ASKR,173520.0
ADLL,AVAL,70080.0
ADLL,ASKL,1143480.0
ADLL,AVJR,48120.0
ADLL,URYDL,8520.0
ADLL,AVJL,140160.0
ADLL,AVBR,12240.0
ADLL,ASJL,164760.0
ADLL,ALML,1440.0
ADLL,AWBL,186000.0
ADLL,AVBL,600.0
ADLL,ALA,316080.0
ADLL,SIADR,27000.0
ADLL,ADLR,156720.0
ADLL,IL2L,47760.0
ADLL,ADAL,220320.0
ADLL,AIAL,225120.0
ADLL,PVQL,352320.0
ADLL,SMBVL,356400.0
ADLL,AVHR,71160.0
ADLL,SIBDR,30240.0
ADLL,OLLL,73920.0
ADLL,IL1L,2280.0
ADLL,URYVL,47520.0
ADLL,AIML,29280.0
ADLL,AWCL,686040.0
ADLL,OLQVL,4560.0
ADLL,RMGL,51120.0
ADLL,OLQDL,38280.0
ADLL,ASEL,391320.0
ADLL,PVCL,29160.0
ADLL,AIBL,228360.0
ADLL,ASIL,296880.0
ADLL,PVPL,53760.0
ADLL,AWAL,464640.0
ADLL,AIZL,8040.0
ADLL,AVHL,1200.0
ADLL,ASHL,188400.0
ADLL,AWCR,504480.0
ADLL,AVDR,99480.0
ADLL,AVDL,57000.0
IL1DL,BWM-DL02,67440.0
IL1DL,BWM-DL01,100440.0
IL1DL,RIBL,43560.0
IL1DL,ASKL,2280.0
IL1DL,CEPDL,735480.0
IL1DL,URYDL,1546200.0
IL1DL,AVJL,7800.0
IL1DL,ASJL,33240.0
IL1DL,ASER,5160.0
IL1DL,SMDVR,9000.0
IL1DL,SMDVL,52320.0
IL1DL,URXL,3720.0
IL1DL,ALA,16200.0
IL1DL,RMDDR,83880.0
IL1DL,BDUL,15360.0
IL1DL,RICL,5520.0
IL1DL,AUAL,45600.0
IL1DL,RMER,2640.0
IL1DL,RMEV,140400.0
IL1DL,RMEL,383640.0
IL1DL,RMED,221760.0
IL1DL,AINR,8880.0
IL1DL,AINL,9120.0
IL1DL,OLLL,236640.0
IL1DL,SMBDR,91920.0
IL1DL,DVC,21480.0
IL1DL,IL1L,141960.0
IL1DL,OLLR,41640.0
IL1DL,IL1DR,10800.0
IL1DL,PVR,119640.0
IL1DL,PVT,1680.0
IL1DL,IL2DL,1045800.0
IL1DL,AIML,25680.0
IL1DL,AWCL,1560.0
IL1DL,URADL,557520.0
IL1DL,RIGL,31560.0
IL1DL,AFDL,1680.0
IL1DL,OLQDL,1230840.0
IL1DL,BAGL,37680.0
IL1DL,AVKR,600.0
IL1DL,RIPL,978480.0
IL1DL,RIPR,251280.0
IL1DL,RMDVL,1861080.0
IL1DL,ASIL,3360.0
IL1DL,SAADL,50640.0
IL1DL,AVHL,13200.0
IL1DL,ASHL,13800.0
IL1DL,AWCR,3720.0
IL1DL,AVDR,41640.0
CEPVR,RIBR,80520.0
CEPVR,RIH,365280.0
CEPVR,IL2VR,226680.0
CEPVR,URBR,433800.0
CEPVR,AVBR,14640.0
CEPVR,BWM-VR08,197280.0
CEPVR,BWM-VR03,140880.0
CEPVR,BWM-VR01,320520.0
CEPVR,RICR,407880.0
CEPVR,BWM-VR05,260640.0
CEPVR,BWM-VR04,136680.0
CEPVR,SMDDR,2040.0
CEPVR,ALMR,284280.0
CEPVR,ASJR,29760.0
CEPVR,ASER,2040.0
CEPVR,SMDVR,8040.0
CEPVR,BWM-VR06,65400.0
CEPVR,SMDVL,602280.0
CEPVR,RMDL,342480.0
CEPVR,ASGR,67680.0
CEPVR,RMDDR,877080.0
CEPVR,ADAR,2640.0
CEPVR,RICL,211920.0
CEPVR,BWM-VL01,39120.0
CEPVR,RMEV,33360.0
CEPVR,BWM-VR07,155160.0
CEPVR,RMED,9000.0
CEPVR,AUAR,63720.0
CEPVR,SIBVL,138240.0
CEPVR,BWM-DR04,7440.0
CEPVR,AINL,28200.0
CEPVR,PVQR,37440.0
CEPVR,OLQVR,242400.0
CEPVR,SIBDR,146400.0
CEPVR,RIS,494520.0
