source,target,weight
AIYR,SIBDR,128400.0
AIYR,CEPVR,5040.0
AIYR,ASKR,2280.0
AIYR,RIBR,881040.0
AIYR,RIS,622440.0
AIYR,AWCL,580080.0
AIYR,RIH,147000.0
AIYR,FLPR,2160.0
AIYR,URYDR,34680.0
AIYR,AVJL,531000.0
AIYR,AVBR,28920.0
AIYR,AWBR,521160.0
AIYR,URXR,57600.0
AIYR,AIYL,107880.0
AIYR,IL2R,12120.0
AIYR,AUAL,52440.0
AIYR,AIAR,14160.0
AIYR,RIMR,77640.0
AIYR,AFDR,1716840.0
AIYR,ASEL,622680.0
AIYR,AUAR,1391400.0
AIYR,AINR,67920.0
AIYR,ADFR,536880.0
AIYR,ADFL,45000.0
AIYR,SMBVR,136680.0
AIYR,AINL,138000.0
AIYR,PVQR,37200.0
AIYR,AWCR,438600.0
AIYR,RIR,58440.0
AIYR,RIVR,4440.0
AIYR,OLLR,2040.0
AIYR,IL1DR,16560.0
AIYR,OLQDR,26160.0
AIYR,RIFR,62040.0
AIYR,AIMR,9240.0
AIYR,IL2DR,4560.0
AIYR,ASER,1103040.0
AIYR,BAGR,21600.0
AIYR,RIGL,4800.0
AIYR,AFDL,106200.0
AIYR,RIGR,87720.0
AIYR,BAGL,272760.0
AIYR,AIBR,143400.0
AIYR,PVCL,66240.0
AIYR,AIBL,2640.0
AIYR,AWAR,264000.0
AIYR,ASIR,500280.0
AIYR,AIZL,56160.0
AIYR,RIBL,10800.0
AIYR,AIZR,1370400.0
AIYR,RIAR,414000.0
AIYR,ASHR,18120.0
SIBDR,CEPVR,107760.0
SIBDR,ADLL,2040.0
SIBDR,DB1,46320.0
SIBDR,ASKR,4440.0
SIBDR,RIBR,203640.0
SIBDR,SIADL,26520.0
SIBDR,RICR,476880.0
SIBDR,AVAL,59400.0
SIBDR,RIVL,173040.0
SIBDR,ASKL,8640.0
SIBDR,RID,12240.0
SIBDR,URBL,72840.0
SIBDR,AVJR,7680.0
SIBDR,URYDR,28200.0
SIBDR,IL2VR,15720.0
SIBDR,URYDL,21240.0
SIBDR,URBR,116040.0
SIBDR,ASJL,6840.0
SIBDR,AWBR,84840.0
SIBDR,SMDDL,28320.0
SIBDR,BWM-VR04,12960.0
SIBDR,ALML,74760.0
SIBDR,AWBL,5400.0
