source,target,weight
AIYR,AIYL,140288.0
AIYR,AWCR,474624.0
AIYR,RIR,266752.0
AIYR,RIH,439808.0
AIYR,FLPR,66816.0
AIYR,AVJR,32256.0
AIYR,AWBR,528896.0
AIYR,AVJL,347392.0
AIYR,AVBR,108288.0
AIYR,ASER,1720832.0
AIYR,URXR,131584.0
AIYR,RIBR,1130240.0
AIYR,AWBL,9472.0
AIYR,ADLR,3072.0
AIYR,IL2R,76032.0
AIYR,AUAL,18688.0
AIYR,RIMR,116480.0
AIYR,AIAR,93440.0
AIYR,AUAR,1636352.0
AIYR,AINR,55552.0
AIYR,AVHL,41216.0
AIYR,ADFR,910080.0
AIYR,ADFL,7680.0
AIYR,SMBVR,387072.0
AIYR,AINL,48128.0
AIYR,AVBL,46848.0
AIYR,ASEL,881152.0
AIYR,SIBDR,229376.0
AIYR,SMBDR,7168.0
AIYR,RIS,479488.0
AIYR,RIVR,101888.0
AIYR,OLLR,77824.0
AIYR,AVEL,5888.0
AIYR,RIFR,112128.0
AIYR,ASGR,29184.0
AIYR,AWCL,265984.0
AIYR,BAGR,140544.0
AIYR,AFDL,30976.0
AIYR,BAGL,1381120.0
AIYR,AIBR,292096.0
AIYR,AFDR,2198016.0
AIYR,PVCR,200192.0
AIYR,PVCL,43520.0
AIYR,AWAR,367616.0
AIYR,ASIR,423168.0
AIYR,AIZL,6656.0
AIYR,AIZR,1243904.0
AIYR,RIAR,815872.0
AIYR,ASHR,94976.0
IL1DL,ADLL,18688.0
IL1DL,AIYL,18944.0
IL1DL,AWCR,33792.0
IL1DL,BWM-DL02,61952.0
IL1DL,BWM-DL01,123904.0
IL1DL,RMDDR,20736.0
IL1DL,RIBL,92416.0
IL1DL,RIH,22272.0
IL1DL,ASKL,15360.0
IL1DL,CEPDL,458496.0
IL1DL,URYDL,2348800.0
IL1DL,AVJL,33280.0
IL1DL,ASJL,20992.0
IL1DL,ASER,51712.0
IL1DL,SMDVL,43520.0
IL1DL,ALA,13056.0
IL1DL,AUAL,96000.0
IL1DL,RMEV,261632.0
IL1DL,RMEL,854784.0
IL1DL,RMED,264704.0
IL1DL,AINR,32256.0
IL1DL,SIBVL,13568.0
IL1DL,AVHL,27392.0
IL1DL,AINL,37888.0
IL1DL,OLLL,547840.0
IL1DL,SMBDR,2048.0
IL1DL,IL1L,285952.0
IL1DL,OLLR,2816.0
IL1DL,PVR,192768.0
IL1DL,IL2DL,876800.0
IL1DL,AIML,22784.0
IL1DL,AWCL,4864.0
IL1DL,RIPL,704768.0
IL1DL,BAGR,4608.0
IL1DL,RIGL,24576.0
IL1DL,AFDL,12288.0
IL1DL,BDUL,7680.0
IL1DL,OLQDL,1520384.0
IL1DL,BAGL,55808.0
IL1DL,URADL,794368.0
IL1DL,RMDVL,2042624.0
IL1DL,ASIL,7168.0
IL1DL,AIZL,32256.0
IL1DL,ASHL,512.0
IL1DL,AVDR,56320.0
IL1DL,AVDL,17664.0
CEPVR,CEPVR,3072.0
CEPVR,RMDR,652544.0
CEPVR,URAVR,123904.0
CEPVR,AWCR,87040.0
CEPVR,RMDDR,692224.0
CEPVR,RICR,387328.0
CEPVR,RIH,1155584.0
CEPVR,AVJL,7424.0
CEPVR,URBR,345600.0
CEPVR,AVBR,52736.0
CEPVR,BWM-VR08,547328.0
CEPVR,BWM-VR01,50944.0
CEPVR,BWM-VR07,293632.0
CEPVR,BWM-VR06,27904.0
CEPVR,BWM-VR04,131328.0
CEPVR,BWM-VR03,265728.0
CEPVR,RICL,439296.0
CEPVR,SMDDR,46336.0
CEPVR,ALMR,159232.0
CEPVR,ASJR,52992.0
CEPVR,PVQR,53760.0
CEPVR,URXR,4608.0
CEPVR,SMDVL,608512.0
CEPVR,OLQVR,254208.0
CEPVR,RIBR,89856.0
CEPVR,ADAR,129536.0
CEPVR,RMGR,12800.0
CEPVR,AIAR,15872.0
CEPVR,RMEV,768.0
CEPVR,RMED,1024.0
CEPVR,AUAR,145408.0
CEPVR,SIBVL,57856.0
CEPVR,ASKR,4864.0
CEPVR,SMBVR,405760.0
CEPVR,BWM-DR04,242944.0
CEPVR,BWM-DR06,2560.0
CEPVR,AINL,39680.0
CEPVR,SIBDR,96000.0
CEPVR,RIS,616448.0
CEPVR,OLLR,657408.0
CEPVR,PVR,787456.0
CEPVR,AVEL,269824.0
CEPVR,RIFR,20224.0
CEPVR,AIMR,50688.0
CEPVR,ASGR,51968.0
CEPVR,AWCL,30464.0
CEPVR,URYVR,1325056.0
CEPVR,BDUR,116992.0
CEPVR,BWM-VL05,45824.0
CEPVR,BAGL,305408.0
CEPVR,AIBR,6400.0
CEPVR,PVCR,33792.0
CEPVR,RIPR,177152.0
CEPVR,RMDVL,258304.0
CEPVR,RMDL,73216.0
CEPVR,ASIR,87552.0
CEPVR,IL1VR,569344.0
CEPVR,SIBVR,37120.0
CEPVR,IL2VR,803840.0
CEPVR,RIAR,1091584.0
CEPVR,AVDL,74752.0
CEPVR,RIAL,110592.0
CEPVR,ASHR,39168.0
CANL,ADLL,216320.0
CANL,ASKL,22272.0
CANL,PVQL,9472.0
CANL,ALA,414464.0
CANL,IL2L,9216.0
ADLL,AVAL,23808.0
ADLL,ASKL,1812224.0
ADLL,CEPDL,10496.0
ADLL,PVQL,320000.0
ADLL,AVJR,131840.0
ADLL,URYDL,17664.0
ADLL,AVJL,103424.0
ADLL,ASJL,11520.0
ADLL,ALA,811264.0
ADLL,URYVL,100608.0
ADLL,AWBL,235776.0
ADLL,ADLR,239104.0
ADLL,IL2L,128768.0
ADLL,AIAR,58880.0
ADLL,AIAL,236032.0
ADLL,ASKR,117504.0
ADLL,AVHL,35840.0
ADLL,AVBL,13824.0
ADLL,ASEL,314112.0
ADLL,SIBDR,6656.0
ADLL,OLLL,78848.0
ADLL,IL1L,18944.0
ADLL,IL2DL,24576.0
ADLL,OLQVL,36864.0
ADLL,AWCL,1214208.0
ADLL,RMGL,308224.0
ADLL,ADAL,98048.0
ADLL,OLQDL,768.0
ADLL,SMBVL,481024.0
ADLL,PVCL,19456.0
ADLL,AIBL,451584.0
ADLL,ASIL,457472.0
ADLL,PVPL,512.0
ADLL,AVHR,54272.0
ADLL,AWAL,570880.0
ADLL,ASHL,340224.0
ADLL,AVDR,148992.0
ADLL,AVDL,78080.0
CANR,ALA,241920.0
CANR,ADLR,99584.0
CEPVL,RMDR,237568.0
CEPVL,AWCR,164864.0
CEPVL,RICR,434688.0
CEPVL,RIBL,177664.0
CEPVL,RIH,1024512.0
CEPVL,RID,768.0
CEPVL,PVQL,80640.0
CEPVL,AVJR,3584.0
CEPVL,IL2VL,558080.0
CEPVL,ASJL,37632.0
CEPVL,ALML,439296.0
CEPVL,BWM-VR05,328448.0
CEPVL,RICL,577792.0
CEPVL,SMDVR,903936.0
CEPVL,SMDDL,41472.0
CEPVL,URXL,36352.0
CEPVL,URYVL,1506816.0
CEPVL,BWM-VL04,546048.0
CEPVL,AUAL,121856.0
