source,target,weight
AIYR,SIBDR,177720.0
AIYR,ADLR,106560.0
AIYR,RIBR,2376480.0
AIYR,AWCL,1908120.0
AIYR,RIH,562680.0
AIYR,AWBR,1104840.0
AIYR,AVJL,936120.0
AIYR,AVBR,360.0
AIYR,PVQR,12360.0
AIYR,URXR,140280.0
AIYR,ASGR,27840.0
AIYR,AIYL,1037160.0
AIYR,AUAL,144000.0
AIYR,AIAR,607440.0
AIYR,RIMR,788640.0
AIYR,AFDR,3915600.0
AIYR,RIR,560280.0
AIYR,AUAR,2653200.0
AIYR,AINR,291360.0
AIYR,AVHL,40440.0
AIYR,AVM,12600.0
AIYR,AINL,369120.0
AIYR,AVBL,94080.0
AIYR,AWCR,744240.0
AIYR,AVAR,3120.0
AIYR,DVA,58680.0
AIYR,SMBDL,84000.0
AIYR,RIVR,3840.0
AIYR,IL1DR,115440.0
AIYR,OLQDR,55440.0
AIYR,AVEL,99600.0
AIYR,RIFR,248760.0
AIYR,AIMR,188280.0
AIYR,IL2DR,17760.0
AIYR,ASER,3281280.0
AIYR,BAGR,138720.0
AIYR,RIGL,25560.0
AIYR,RIGR,960.0
AIYR,BAGL,1339200.0
AIYR,AIBR,585240.0
AIYR,PVCR,5400.0
AIYR,AVKR,39360.0
AIYR,ASEL,1616280.0
AIYR,AWAR,939000.0
AIYR,ADFL,7080.0
AIYR,RIS,707760.0
AIYR,SMBVR,461160.0
AIYR,ASIR,505920.0
AIYR,AIZL,81360.0
AIYR,RIBL,6240.0
AIYR,SMBVL,2760.0
AIYR,AIZR,2852760.0
AIYR,RIAR,1547280.0
AIYR,ADFR,688080.0
AIYR,AQR,42960.0
AIYR,SIAVR,164160.0
AIYR,RIAL,391560.0
AIYR,ASHR,15840.0
AVAL,SIBDR,162960.0
AVAL,ADLL,148800.0
AVAL,SIADR,337560.0
AVAL,RIVL,780480.0
AVAL,RID,515520.0
AVAL,CEPDL,14760.0
AVAL,URYVL,7560.0
AVAL,PVQL,31200.0
AVAL,FLPR,1145280.0
AVAL,AVJR,355320.0
AVAL,SAAVR,1247760.0
AVAL,URYDL,157560.0
AVAL,FLPL,397680.0
AVAL,AVJL,11040.0
AVAL,AVBR,931200.0
AVAL,RICR,94800.0
AVAL,ALML,66960.0
AVAL,AWBL,44160.0
AVAL,RMHR,443040.0
AVAL,AVHR,693720.0
AVAL,OLQVL,33720.0
AVAL,URXR,8760.0
AVAL,SMDVR,107040.0
AVAL,SMDDL,160440.0
AVAL,SMDVL,883560.0
AVAL,URXL,24480.0
AVAL,ALNL,1800.0
AVAL,ADAR,1220400.0
AVAL,RICL,2005440.0
AVAL,SMDDR,2185080.0
AVAL,ADAL,849480.0
AVAL,SIBDL,131520.0
AVAL,ALNR,119520.0
AVAL,AUAL,555720.0
AVAL,RIMR,2356080.0
AVAL,RIR,604080.0
AVAL,AINR,20760.0
AVAL,SAADR,787080.0
AVAL,SIADL,3240.0
AVAL,AVHL,246720.0
AVAL,AVL,2880.0
AVAL,AVM,123240.0
AVAL,SAADL,597360.0
AVAL,AVBL,524400.0
AVAL,AWCR,240.0
AVAL,AVAR,609720.0
AVAL,DVA,258480.0
AVAL,SMBDR,366000.0
AVAL,DVC,351360.0
AVAL,RIML,664440.0
AVAL,IL1L,5880.0
AVAL,RIVR,71160.0
AVAL,PVR,21720.0
AVAL,PVT,292080.0
AVAL,AVEL,348240.0
AVAL,IL2DL,55920.0
AVAL,OLQDL,42960.0
AVAL,URADL,3960.0
AVAL,URYVR,347040.0
AVAL,BAGR,1169280.0
AVAL,SDQR,558360.0
AVAL,RIGL,2760.0
AVAL,RMGL,147360.0
AVAL,VB1,214800.0
AVAL,RMGR,92880.0
AVAL,RIGR,98040.0
AVAL,BAGL,136920.0
AVAL,PVCR,188880.0
AVAL,AVKR,256200.0
AVAL,RIPL,31440.0
AVAL,RMDVL,191400.0
AVAL,AVKL,759720.0
AVAL,PVCL,1408560.0
AVAL,AIBL,1297080.0
AVAL,RMHL,571320.0
AVAL,ADER,705480.0
AVAL,RIS,22800.0
AVAL,PVPL,424200.0
AVAL,PVPR,260640.0
AVAL,ADEL,285000.0
AVAL,AWAL,35520.0
AVAL,IL1VR,78840.0
AVAL,SIBVR,7800.0
AVAL,RIBL,525480.0
AVAL,ASIL,6840.0
AVAL,SAAVL,3242040.0
AVAL,AIZR,52800.0
AVAL,ASHL,421800.0
AVAL,RIAR,448680.0
AVAL,SIAVL,105000.0
AVAL,AVDR,133200.0
AVAL,AQR,2038320.0
AVAL,SIAVR,83040.0
AVAL,AVDL,725760.0
AVAL,RIAL,987240.0
SIBDR,CEPVR,191880.0
SIBDR,ADLL,29400.0
SIBDR,DB1,96240.0
SIBDR,RIBR,504120.0
SIBDR,SIADR,1348320.0
SIBDR,VA1,103560.0
SIBDR,RIVL,202800.0
SIBDR,ASKL,30240.0
SIBDR,RID,33000.0
SIBDR,PVQL,8160.0
SIBDR,AVJR,78600.0
SIBDR,AWBR,186120.0
SIBDR,URYDR,10560.0
SIBDR,IL2VR,86760.0
SIBDR,SAAVR,132120.0
SIBDR,URYDL,55200.0
SIBDR,AVJL,107880.0
SIBDR,URBR,586440.0
SIBDR,AVBR,86760.0
SIBDR,BWM-VR08,26520.0
SIBDR,ASJL,3000.0
SIBDR,BWM-VR02,1680.0
SIBDR,RICR,448680.0
SIBDR,BWM-VR06,158280.0
SIBDR,BWM-VR05,10800.0
SIBDR,BWM-VR04,82680.0
SIBDR,ALML,298440.0
SIBDR,ASJR,720.0
SIBDR,RMHR,56280.0
SIBDR,SMDVR,405360.0
SIBDR,SMDDL,45000.0
SIBDR,SMDVL,64680.0
SIBDR,URXL,113280.0
SIBDR,OLQVR,697920.0
SIBDR,ALNL,120360.0
SIBDR,RMDDR,97560.0
SIBDR,ADAR,415440.0
SIBDR,RICL,831720.0
SIBDR,SMDDR,847680.0
SIBDR,ADAL,18480.0
SIBDR,SIBDL,186720.0
SIBDR,RIMR,1072320.0
SIBDR,AFDR,92160.0
SIBDR,BWM-VR07,26640.0
SIBDR,AUAR,167160.0
SIBDR,SIBVL,345360.0
SIBDR,SIADL,114480.0
SIBDR,AVHL,224160.0
SIBDR,AVFR,25920.0
SIBDR,AVM,95760.0
SIBDR,AINL,111000.0
SIBDR,AVBL,281520.0
SIBDR,AWCR,173760.0
SIBDR,OLLL,64560.0
SIBDR,AVAR,67920.0
SIBDR,IL1R,67920.0
SIBDR,DVA,73560.0
SIBDR,SMBDR,2027040.0
SIBDR,DVC,2040.0
SIBDR,RIML,472920.0
SIBDR,SMBDL,464640.0
SIBDR,RIVR,593880.0
SIBDR,PVR,156960.0
SIBDR,PVT,84840.0
SIBDR,AVEL,332880.0
SIBDR,AIML,76440.0
SIBDR,ASER,4680.0
SIBDR,URYVR,302160.0
SIBDR,URAVR,103440.0
SIBDR,BAGR,50160.0
SIBDR,AVFL,29760.0
SIBDR,RMGL,87360.0
SIBDR,ALA,50640.0
SIBDR,RMGR,854880.0
SIBDR,BAGL,83160.0
SIBDR,AIBR,78120.0
SIBDR,RMDVR,18720.0
SIBDR,RIPR,1440.0
SIBDR,RMDVL,426360.0
SIBDR,AVKL,90480.0
SIBDR,URADR,6120.0
SIBDR,AIBL,127800.0
SIBDR,RMHL,330000.0
SIBDR,URBL,71760.0
SIBDR,SMBVR,1832280.0
SIBDR,ADEL,441120.0
SIBDR,RMDL,486000.0
SIBDR,ASIR,113400.0
SIBDR,AWAL,12000.0
SIBDR,AIZL,309480.0
SIBDR,IL1VR,33240.0
SIBDR,SIBVR,1606080.0
SIBDR,SAAVL,174360.0
SIBDR,AIZR,357240.0
SIBDR,ASHL,8280.0
SIBDR,RIAR,128880.0
SIBDR,SIAVL,51960.0
SIBDR,AVDR,165840.0
SIBDR,AQR,161040.0
SIBDR,SIAVR,3533640.0
SIBDR,AVDL,75720.0
CEPVR,CEPVL,53160.0
CEPVR,RIBR,218760.0
CEPVR,AWCL,148200.0
CEPVR,RIH,1667760.0
CEPVR,ASKR,37320.0
CEPVR,IL2VR,2067840.0
CEPVR,AVJL,62760.0
CEPVR,URBR,836160.0
CEPVR,AVBR,86520.0
CEPVR,BWM-VR08,674760.0
CEPVR,BWM-VR03,448320.0
CEPVR,BWM-VR02,960.0
CEPVR,BWM-VR01,124680.0
CEPVR,RICR,1131360.0
CEPVR,BWM-VR06,174480.0
CEPVR,BWM-VR05,776400.0
CEPVR,BWM-VR04,452520.0
CEPVR,ALMR,437760.0
CEPVR,ASJR,187320.0
CEPVR,PVQR,340320.0
CEPVR,URXR,120600.0
CEPVR,SMDVL,1362960.0
CEPVR,OLQVR,845160.0
CEPVR,ASGR,199200.0
CEPVR,RMDDR,1563000.0
CEPVR,ADAR,92280.0
CEPVR,RICL,736080.0
CEPVR,AIAR,600.0
CEPVR,AFDR,12480.0
CEPVR,RMEV,44400.0
CEPVR,BWM-VR07,866760.0
CEPVR,AUAR,174360.0
CEPVR,SIBVL,146160.0
CEPVR,AVFR,132600.0
CEPVR,AINL,80760.0
CEPVR,AVBL,104280.0
CEPVR,OLLR,909360.0
CEPVR,PVR,1239600.0
CEPVR,AVEL,413040.0
CEPVR,AIMR,194880.0
CEPVR,RMDR,1426200.0
CEPVR,URYVR,1279800.0
CEPVR,URAVR,454680.0
CEPVR,AVFL,35160.0
CEPVR,SDQR,144840.0
CEPVR,BWM-VL05,19440.0
CEPVR,RMGR,330240.0
CEPVR,BAGL,459840.0
CEPVR,PVCR,35040.0
CEPVR,AVKR,17160.0
CEPVR,RIPR,209400.0
CEPVR,RMDVL,124680.0
CEPVR,RMHL,608640.0
CEPVR,ADER,145320.0
CEPVR,RIS,1123200.0
CEPVR,SMBVR,762720.0
CEPVR,RMDL,112080.0
CEPVR,ASIR,202200.0
CEPVR,IL1VR,1487880.0
CEPVR,SIBVR,12360.0
CEPVR,RIAR,1457520.0
CEPVR,SIAVR,228840.0
CEPVR,AVDL,133080.0
CEPVR,RIAL,242040.0
